BATCHSENDER,BATCHRECEIVER,XID,BATCHDATE,MSG_CODE,MSG_LEVEL,MSG_NAME,DESCRIPTION,ORGCODE,REFPOSITIONID
SED,НСИ,28BE3BD6-272D-4E04-9578-B0ED289B8A18,17.09.2018 20:44:08,E904,критичная,Ошибка внешней валидации,"Для кода 21226, указанного в элементе <NUBPCode> обновление невозможно, т.к. в справочнике НУБП не найдена запись по организации с кодом 21226 и бюджетом 18030004 и типом клиента ""БУ"", ""АУ"", ""ФГУП/ГУП/МУП"" или ""ЮЛ""",03321226,640bfbdf-51f7-4d5d-b352-e81bcc46bd3c
SED,НСИ,0BF91D46-C81E-4360-A49C-D6ECD649FB7C,17.09.2018 20:43:58,,,,,001X5870,fb828aa1-339f-400b-bef5-add2f48b5704
SED,НСИ,40C54FC9-5CEB-4FC5-8E6D-85556867C207,17.09.2018 20:44:37,E904,критичная,Ошибка внешней валидации,"Для кода 04984, указанного в элементе <RegistryCode> обновление невозможно, т.к .учетный номер не соответствует правилам формирования, определенным для НУБП",45204984,abba63cc-e098-4de0-8f50-97b9c60e6fc1
SED,НСИ,A64D0197-5F77-440C-A4DB-38F3B4BCF2CC,17.09.2018 20:44:48,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету бюджет муниципального образования Троицкий район Алтайского края отключена,013Z3951,64ecf66c-532f-4a05-b08b-bf9f220c7832
SED,НСИ,85CE18C6-16E8-4382-9253-8C4BB83D06F4,17.09.2018 20:45:05,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Белгородской области отключена,14202283,4cf14d46-57be-44a9-a5df-072166b48893
SED,НСИ,D08067A6-8F5C-4F55-93BE-0262BC9ACD74,17.09.2018 20:44:28,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Областной бюджет отключена,52200012,fc4ab14e-1801-4c0a-b19c-bfdba62b6fa0
SED,НСИ,F85B32E4-CB05-4CBD-964C-0B7BAADBEE63,17.09.2018 20:47:59,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет сельского поселения Тихвинский сельсовет Добринского муниципального района Липецкой области Российской Федерации отключена,42320059,479bf8c3-de1f-48be-bc18-6257f1445522
SED,НСИ,8D7B902B-3885-4351-81AA-96E62DF8B8A5,17.09.2018 20:40:21,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Шаймурзинского сельского поселения Батыревского района Чувашской Республики отключена,97300073,9913da66-1fb2-4e46-9455-0698a4afa344
SED,НСИ,C3E4D729-4E0A-4808-80A1-1C62DB5853BA,17.09.2018 20:49:01,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет муниципального района Сут-Хольский кожуун Республики Тыва отключена,933Ц5232,63498302-9204-40f2-8c64-21b57dc8be93
SED,НСИ,4919AEB3-D085-42DC-A4DE-307FFF9B6B8B,17.09.2018 20:48:14,E904,критичная,Ошибка внешней валидации,"Поле ОКПО является обязательным для не обособленных подразделений; Для НУБП с кодом В1236 код бюджета 0 отсутствует в справочнике ""Бюджеты""; Для НУБП с кодом В1236 некорректно указаны сведения о полномочиях учредителя, осуществляющего финансирование; Обработка организаций по бюджету Бюджет Ярославской области отключена",780В1236,ce410efc-714e-4d93-92f3-07f8e35fac65
SED,НСИ,F4A19A9C-83F5-4593-B963-93999E3FFD5F,17.09.2018 20:47:32,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Быкановского сельсовета Обоянского района Курской области отключена,38303180,5e15e00f-fc20-4a4e-2e05-3b518850ae77
SED,НСИ,9024946C-058F-4825-ADEF-A572F59A4B4F,17.09.2018 20:48:37,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Муниципальное образование городского поселения Красково отключена,46321218,2341d83b-46b4-425a-9a24-bdfa03c06d86
SED,НСИ,36C28DE9-BF04-4361-9A3C-9687943F086C,17.09.2018 20:45:16,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету бюджет города Красноярска отключена,043Щ5040,4c7b6c8f-2183-4601-b5c5-d9675317efa5
SED,НСИ,B1A56E1F-BACB-4573-991A-7FC7E15457B4,17.09.2018 20:49:20,E904,критичная,Ошибка внешней валидации,"Поле ОКПО является обязательным для не обособленных подразделений; Для НУБП с кодом В1168 код бюджета 0 отсутствует в справочнике ""Бюджеты""; Для НУБП с кодом В1168 некорректно указаны сведения о полномочиях учредителя, осуществляющего финансирование",460В1168,01e13fe0-d24b-476e-b6e7-665a7743727d
НСИ,OSGMU,ec59cb22-36d5-43a4-b3ff-dae674a18ffc,17.09.2018 22:34:46,,,,,,
НСИ,OSGMU,ec59cb22-36d5-43a4-b3ff-dae674a18ffc,17.09.2018 22:34:46,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,e3f4e233-0182-4ebb-84c9-7fd1437f8f1e,17.09.2018 22:36:23,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,e3f4e233-0182-4ebb-84c9-7fd1437f8f1e,17.09.2018 22:36:23,,,,,,
НСИ,OSGMU,215cd1ed-d793-44c0-b109-7769ddff29ce,17.09.2018 22:38:23,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,215cd1ed-d793-44c0-b109-7769ddff29ce,17.09.2018 22:38:23,,,,,,
НСИ,OSGMU,5a05d020-db36-4db7-919c-f2b720aad327,17.09.2018 22:39:21,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,5a05d020-db36-4db7-919c-f2b720aad327,17.09.2018 22:39:21,,,,,,
НСИ,OSGMU,ac8a7ea4-2983-4e28-9388-06052357b712,17.09.2018 22:41:30,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,ac8a7ea4-2983-4e28-9388-06052357b712,17.09.2018 22:41:30,,,,,,
НСИ,OSGMU,55bb8beb-9b77-482b-99e5-9771e8f4a6d3,17.09.2018 22:44:54,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,55bb8beb-9b77-482b-99e5-9771e8f4a6d3,17.09.2018 22:44:54,,,,,,
НСИ,OSGMU,af292cef-a3db-4f9e-84e8-641b498adddb,17.09.2018 22:45:57,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,af292cef-a3db-4f9e-84e8-641b498adddb,17.09.2018 22:45:57,,,,,,
НСИ,OSGMU,af3954b1-810f-40f1-a64d-f5e49c0bf458,17.09.2018 23:10:07,,,,,,
НСИ,OSGMU,af3954b1-810f-40f1-a64d-f5e49c0bf458,17.09.2018 23:10:07,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,36545a18-e529-4bd1-aa9d-3d3eccfbbc8f,17.09.2018 23:10:39,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
